"id","created_at","updated_at","terminal_id","grade_id","day","opening_stock","volume_in","volume_out","closing_stock","receipts","shipments","rack_liftings","transfers_in","transfers_out","exchange_in","exchange_out","regrade_in","regrade_out","gain_loss"
15818,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2017-01-11",-503,0,294,-797,0,0,294,0,0,0,0,0,0,0
15819,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2017-01-11",-1602,0,968,-2570,0,0,968,0,0,0,0,0,0,0
15820,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2017-01-11",-342,0,0,-342,0,0,0,0,0,0,0,0,0,0
15821,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2017-01-11",-6383,0,600,-6983,0,0,600,0,0,0,0,0,0,0
15822,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2017-01-11",-3203,0,217,-3420,0,0,217,0,0,0,0,0,0,0
15823,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2017-01-11",32628,127,6281,26474,112,0,6281,0,0,0,0,0,0,15
15824,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2017-01-11",77658,15300,23733,69225,15300,0,23733,0,0,0,0,0,0,0
15825,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2017-01-11",193809,40526,27334,207001,40336,27334,0,0,0,0,0,0,0,190
15826,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2017-01-11",193965,33,10404,183594,0,10404,0,0,0,0,0,0,0,33
15827,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2017-01-11",81730,29430,15568,95592,29421,0,15568,0,0,0,0,0,0,9
15828,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2017-01-11",21232,18642,4,39870,18642,0,0,0,0,0,0,0,0,-4
15829,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2017-01-11",-6299,0,963,-7262,0,0,963,0,0,0,0,0,0,0
15830,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2017-01-11",-158,0,24,-181,0,0,24,0,0,0,0,0,0,0
15831,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2017-01-11",-73,0,508,-581,0,0,508,0,0,0,0,0,0,0
15832,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2017-01-11",101838,68252,68015,102074,68252,55331,12629,0,0,0,0,0,0,-55
15833,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2017-01-11",15882,0,579,15302,0,0,577,0,0,0,0,0,0,-2
15834,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2017-01-11",78395,38054,6380,110069,37961,0,6380,0,0,0,0,0,0,93
15835,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2017-01-12",-185,0,41,-227,0,0,41,0,0,0,0,0,0,0
15836,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2017-01-12",-3734,0,467,-4201,0,0,467,0,0,0,0,0,0,0
15837,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2017-01-12",-165,0,0,-165,0,0,0,0,0,0,0,0,0,0
15838,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2017-01-12",74224,0,0,74224,0,0,0,0,0,0,0,0,0,0
15839,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2017-01-12",150544,0,0,150544,0,0,0,0,0,0,0,0,0,0
15840,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2017-01-12",-1056,0,0,-1056,0,0,0,0,0,0,0,0,0,0
15841,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2017-01-12",-134,0,23,-157,0,0,23,0,0,0,0,0,0,0
15842,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2017-01-12",-1773,0,155,-1928,0,0,155,0,0,0,0,0,0,0
15843,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2017-01-12",-319,0,67,-386,0,0,67,0,0,0,0,0,0,0
15844,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2017-01-12",26626,9490,1892,34224,9448,0,1892,0,0,0,0,0,0,42
15845,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2017-01-12",28027,8021,2649,33399,7994,0,2649,0,0,0,0,0,0,27
15846,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2017-01-12",60570,70,11670,48969,0,0,11670,0,0,0,0,0,0,70
15847,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2017-01-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0
15848,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2017-01-12",41022,26,0,41048,0,0,0,0,0,0,0,0,0,26
15849,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2017-01-12",4518,0,457,4060,-108,0,336,0,0,0,0,0,0,-13
15850,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2017-01-12",13990,17,0,14007,0,0,0,0,0,0,0,0,0,17
15851,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2017-01-12",30765,19330,7933,42160,19330,0,7932,0,0,0,0,0,0,-1
15852,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2017-01-12",20159,12,4432,15738,0,0,4432,0,0,0,0,0,0,12
15853,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2017-01-12",19738,0,1581,18157,0,0,1570,0,0,0,0,0,0,-11
15854,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2017-01-12",548486,26812,117886,457412,26795,89460,28426,0,0,0,0,0,0,17
15855,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2017-01-12",56871,14548,18198,53220,14548,0,18067,0,0,0,0,0,0,-131
15856,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2017-01-12",8911,4966,777,13100,4966,0,525,0,0,0,0,0,0,-252
15857,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2017-01-12",64592,817,3710,61700,513,0,3710,0,0,0,0,0,0,304
15858,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2017-01-12",37270,784,2475,35579,784,0,2379,0,0,0,0,0,0,-96
15859,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2017-01-12",-158,0,0,-158,0,0,0,0,0,0,0,0,0,0
15860,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2017-01-12",-797,0,0,-797,0,0,0,0,0,0,0,0,0,0
15861,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2017-01-12",-2570,0,356,-2926,0,0,356,0,0,0,0,0,0,0
15862,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2017-01-12",-342,0,0,-342,0,0,0,0,0,0,0,0,0,0
15863,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2017-01-12",-6983,0,306,-7289,0,0,306,0,0,0,0,0,0,0
15864,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2017-01-12",-3420,0,758,-4178,0,0,758,0,0,0,0,0,0,0
15865,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2017-01-12",69225,31669,24841,76054,31669,0,24841,0,0,0,0,0,0,0
15866,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2017-01-12",26474,111,6504,20080,111,0,6502,0,0,0,0,0,0,-2
15867,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2017-01-12",95592,94,15048,80638,0,0,15048,0,0,0,0,0,0,94
15868,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2017-01-12",207001,23410,31889,198522,23387,31889,0,0,0,0,0,0,0,23
15869,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2017-01-12",39870,0,5,39865,0,0,0,0,0,0,0,0,0,-5
15870,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2017-01-12",183594,47440,26563,204471,47440,26546,0,0,0,0,0,0,0,-17
15871,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2017-01-12",-182,0,0,-181,0,0,0,0,0,0,0,0,0,0
15872,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2017-01-12",-7262,0,0,-7262,0,0,0,0,0,0,0,0,0,0
15873,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2017-01-12",-581,0,0,-581,0,0,0,0,0,0,0,0,0,0
15874,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2017-01-12",110069,46278,22988,133359,46131,18364,4624,0,0,0,0,0,0,147
15875,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2017-01-12",102074,58444,64141,96376,58444,50019,14093,0,0,0,0,0,0,-29
15876,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2017-01-12",15302,5,451,14856,0,0,451,0,0,0,0,0,0,5
15877,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2017-01-13",-227,0,0,-227,0,0,0,0,0,0,0,0,0,0
15878,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2017-01-13",-4201,0,612,-4813,0,0,612,0,0,0,0,0,0,0
15879,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2017-01-13",-165,0,48,-213,0,0,48,0,0,0,0,0,0,0
15880,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2017-01-13",74224,0,190,74034,0,0,189,0,0,0,0,0,0,-1
15881,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2017-01-13",-1056,0,0,-1056,0,0,0,0,0,0,0,0,0,0
15882,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2017-01-13",150544,0,0,150544,0,0,0,0,0,0,0,0,0,0
15883,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2017-01-13",-157,0,0,-157,0,0,0,0,0,0,0,0,0,0
15884,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2017-01-13",-386,0,0,-386,0,0,0,0,0,0,0,0,0,0
15885,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2017-01-13",-1928,0,0,-1928,0,0,0,0,0,0,0,0,0,0
15886,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2017-01-13",34224,5,1492,32737,0,0,1492,0,0,0,0,0,0,5
15887,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2017-01-13",48970,57,12246,36780,0,0,12246,0,0,0,0,0,0,57
15888,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2017-01-13",41048,0,15,41033,0,0,0,0,0,0,0,0,0,-15
15889,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2017-01-13",33399,1,1923,31477,0,0,1923,0,0,0,0,0,0,1
15890,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2017-01-13",14007,0,0,14007,0,0,0,0,0,0,0,0,0,0
15891,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2017-01-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0
15892,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2017-01-13",42161,0,3681,38478,0,0,3677,0,0,0,0,0,0,-4
15893,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2017-01-13",4060,0,62,3997,0,0,46,0,0,0,0,0,0,-16
15894,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2017-01-13",15738,0,1184,14554,0,0,1183,0,0,0,0,0,0,-1
15895,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2017-01-13",457412,62261,89432,430242,62252,62333,27099,0,0,0,0,0,0,9
15896,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2017-01-13",18157,77,1151,17083,0,0,1151,0,0,0,0,0,0,77
15897,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2017-01-13",61700,79,4478,57301,0,0,4478,0,0,0,0,0,0,79
15898,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2017-01-13",35579,4302,1382,38499,4256,0,1382,0,0,0,0,0,0,46
15899,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2017-01-13",53220,21262,18081,3801,21232,0,18081,0,0,0,0,0,0,30
15900,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2017-01-13",13100,0,654,12446,0,0,645,0,0,0,0,0,0,-9
15901,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2017-01-13",-797,0,255,-1052,0,0,255,0,0,0,0,0,0,0
15902,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2017-01-13",-158,0,24,-182,0,0,24,0,0,0,0,0,0,0
15903,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2017-01-13",-2926,0,85,-3011,0,0,85,0,0,0,0,0,0,0
15904,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2017-01-13",-342,0,0,-342,0,0,0,0,0,0,0,0,0,0
15905,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2017-01-13",-4178,0,867,-5045,0,0,867,0,0,0,0,0,0,0
15906,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2017-01-13",-7289,0,632,-7921,0,0,632,0,0,0,0,0,0,0
15907,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2017-01-13",20080,120,6243,13957,108,0,6243,0,0,0,0,0,0,12
15908,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2017-01-13",76054,4723,20818,59960,4697,0,20818,0,0,0,0,0,0,26
15909,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2017-01-13",80638,0,10241,70396,0,0,10224,0,0,0,0,0,0,-17
15910,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2017-01-13",198522,92378,44571,246329,92311,44571,0,0,0,0,0,0,0,67
15911,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2017-01-13",39865,53,21197,18721,0,21197,0,0,0,0,0,0,0,53
15912,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2017-01-13",204471,10,21228,183253,0,21228,0,0,0,0,0,0,0,10
15913,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2017-01-13",-182,0,16,-197,0,0,16,0,0,0,0,0,0,0
15914,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2017-01-13",-581,0,0,-581,0,0,0,0,0,0,0,0,0,0
15915,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2017-01-13",-7262,0,267,-7529,0,0,267,0,0,0,0,0,0,0
15916,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2017-01-13",96376,87037,59298,124115,86968,44080,15218,0,0,0,0,0,0,69
15917,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2017-01-13",14856,2332,573,16615,2314,0,573,0,0,0,0,0,0,18
15918,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2017-01-13",133359,27728,36671,124415,27705,31651,5020,0,0,0,0,0,0,23
15919,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2017-01-14",-227,0,0,-227,0,0,0,0,0,0,0,0,0,0
15920,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2017-01-14",-4813,0,209,-5022,0,0,209,0,0,0,0,0,0,0
15921,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2017-01-14",-213,0,0,-213,0,0,0,0,0,0,0,0,0,0
15922,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2017-01-14",74035,0,0,74034,0,0,0,0,0,0,0,0,0,0
15923,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2017-01-14",-1056,0,0,-1056,0,0,0,0,0,0,0,0,0,0
15924,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2017-01-14",150544,0,0,150544,0,0,0,0,0,0,0,0,0,0
15925,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2017-01-14",-157,0,74,-231,0,0,74,0,0,0,0,0,0,0
15926,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2017-01-14",-1928,0,220,-2148,0,0,220,0,0,0,0,0,0,0
15927,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2017-01-14",-386,0,0,-386,0,0,0,0,0,0,0,0,0,0
15928,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2017-01-14",32737,0,920,31817,0,0,920,0,0,0,0,0,0,0
15929,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2017-01-14",36781,45,9349,27476,0,0,9349,0,0,0,0,0,0,45
15930,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2017-01-14",31477,3,2339,29141,0,0,2339,0,0,0,0,0,0,3
15931,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2017-01-14",41033,0,11,41022,0,0,0,0,0,0,0,0,0,-11
15932,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2017-01-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0
15933,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2017-01-14",14007,5,0,14007,0,0,0,0,0,0,0,0,0,5
15934,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2017-01-14",38479,5462,3389,40551,5437,0,3389,0,0,0,0,0,0,25
15935,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2017-01-14",14554,6419,1207,19766,6409,0,1207,0,0,0,0,0,0,10
15936,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2017-01-14",3997,5988,95,9890,5982,0,95,0,0,0,0,0,0,6
15937,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2017-01-14",17083,31746,1283,47546,31746,0,1224,0,0,0,0,0,0,-59
15938,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2017-01-14",430242,27862,50907,407197,27699,31249,19658,0,0,0,0,0,0,163
15939,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2017-01-14",3801,20557,8865,68094,20535,0,8865,0,0,0,0,0,0,22
15940,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2017-01-14",57301,1,5200,52103,0,0,5200,0,0,0,0,0,0,1
15941,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2017-01-14",12446,6,810,11643,0,0,810,0,0,0,0,0,0,6
15942,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2017-01-14",38499,0,882,37617,0,0,858,0,0,0,0,0,0,-24
15943,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2017-01-14",-182,0,0,-182,0,0,0,0,0,0,0,0,0,0
15944,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2017-01-14",-1052,0,0,-1052,0,0,0,0,0,0,0,0,0,0
15945,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2017-01-14",-3011,0,0,-3011,0,0,0,0,0,0,0,0,0,0
15946,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2017-01-14",-342,0,0,-342,0,0,0,0,0,0,0,0,0,0
15947,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2017-01-14",-7921,0,255,-8176,0,0,255,0,0,0,0,0,0,0
15948,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2017-01-14",-5045,0,590,-5635,0,0,590,0,0,0,0,0,0,0
15949,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2017-01-14",59960,218,13723,46456,206,0,13723,0,0,0,0,0,0,12
15950,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2017-01-14",13957,22212,4091,32078,22212,0,4091,0,0,0,0,0,0,0
15951,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2017-01-14",70396,8,8692,61713,0,0,8692,0,0,0,0,0,0,8
15952,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2017-01-14",246329,28422,54551,220200,28422,54400,0,0,0,0,0,0,0,-151
15953,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2017-01-14",18721,0,10794,7927,0,10781,0,0,0,0,0,0,0,-13
15954,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2017-01-14",183253,0,20623,162630,0,20534,0,0,0,0,0,0,0,-89
15955,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2017-01-14",-198,0,0,-197,0,0,0,0,0,0,0,0,0,0
15956,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2017-01-14",-7529,0,65,-7594,0,0,65,0,0,0,0,0,0,0
15957,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2017-01-14",-581,0,0,-581,0,0,0,0,0,0,0,0,0,0
15958,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2017-01-14",124115,86725,32708,178131,86725,22451,10194,0,0,0,0,0,0,-63
15959,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2017-01-14",16615,21,485,16151,0,0,485,0,0,0,0,0,0,21
15960,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2017-01-14",124415,48501,2956,169960,48501,0,2782,0,0,0,0,0,0,-174
15961,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2017-01-15",-227,0,0,-227,0,0,0,0,0,0,0,0,0,0
15962,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2017-01-15",-5022,0,0,-5022,0,0,0,0,0,0,0,0,0,0
15963,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2017-01-15",-213,0,0,-213,0,0,0,0,0,0,0,0,0,0
15964,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2017-01-15",74035,0,0,74034,0,0,0,0,0,0,0,0,0,0
15965,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2017-01-15",150544,0,0,150544,0,0,0,0,0,0,0,0,0,0
15966,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2017-01-15",-1056,0,0,-1056,0,0,0,0,0,0,0,0,0,0
15967,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2017-01-15",-231,0,0,-231,0,0,0,0,0,0,0,0,0,0
15968,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2017-01-15",-386,0,0,-386,0,0,0,0,0,0,0,0,0,0
15969,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2017-01-15",-2148,0,0,-2148,0,0,0,0,0,0,0,0,0,0
15970,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2017-01-15",31817,0,588,31228,0,0,569,0,0,0,0,0,0,-19
15971,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2017-01-15",27477,19,6087,21408,0,0,6087,0,0,0,0,0,0,19
15972,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2017-01-15",29141,9996,970,38166,9996,0,959,0,0,0,0,0,0,-11
15973,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2017-01-15",41022,0,17,41005,0,0,0,0,0,0,0,0,0,-17
15974,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2017-01-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0
15975,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2017-01-15",40552,2592,2423,40720,2529,0,2423,0,0,0,0,0,0,63
15976,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2017-01-15",14007,0,18,13989,0,0,0,0,0,0,0,0,0,-18
15977,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2017-01-15",9890,32,55,9867,0,0,55,0,0,0,0,0,0,32
15978,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2017-01-15",19766,14,685,19094,0,0,685,0,0,0,0,0,0,14
15979,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2017-01-15",407197,32048,10111,429135,31857,0,10111,0,0,0,0,0,0,191
15980,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2017-01-15",47546,15,733,46828,0,0,733,0,0,0,0,0,0,15
15981,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2017-01-15",68094,54481,7931,114643,54481,0,7724,0,0,0,0,0,0,-207
15982,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2017-01-15",52103,0,1856,50246,0,0,1855,0,0,0,0,0,0,-1
15983,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2017-01-15",11643,0,428,11215,0,0,428,0,0,0,0,0,0,0
15984,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2017-01-15",37617,13,185,37444,13,0,169,0,0,0,0,0,0,-16
15985,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2017-01-15",-182,0,0,-182,0,0,0,0,0,0,0,0,0,0
15986,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2017-01-15",-1052,0,0,-1052,0,0,0,0,0,0,0,0,0,0
15987,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2017-01-15",-3011,0,0,-3011,0,0,0,0,0,0,0,0,0,0
15988,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2017-01-15",-342,0,0,-342,0,0,0,0,0,0,0,0,0,0
15989,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2017-01-15",-8176,0,403,-8579,0,0,403,0,0,0,0,0,0,0
15990,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2017-01-15",-5635,0,176,-5811,0,0,176,0,0,0,0,0,0,0
15991,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2017-01-15",32078,1887,4062,29904,1879,0,4062,0,0,0,0,0,0,8
15992,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2017-01-15",46456,44374,13052,77778,44374,0,13052,0,0,0,0,0,0,0
15993,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2017-01-15",61713,3,8963,52753,0,0,8963,0,0,0,0,0,0,3
15994,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2017-01-15",220200,47817,23025,244992,47801,23025,0,0,0,0,0,0,0,16
15995,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2017-01-15",7927,18883,0,26810,18874,0,0,0,0,0,0,0,0,9
